"est_uuid","est_akachan","est_date","est_favori","est_prenom","est_refclient","est_sexe"
"1cf91072-08e1-4205-b685-2494f3411d16","false","2017-08-25 10:18:11.047+00","f","ABDELFATAH","c84af9da-cdc6-43c7-a69d-02a61bf91060","1"
"5ca44a94-fb69-42ef-9826-ccd508190779","false","2017-08-25 10:18:12.102+00","f","ROMERO","c84af9da-cdc6-43c7-a69d-02a61bf91060","1"
"7819828e-e96d-4954-b04e-c46db4fd71ce","false","2017-08-25 10:18:12.447+00","f","MAELINE","768123c9-ded5-4038-8720-393fa8144d19","2"
"992d9e4a-204b-4706-b53b-62cc5d986920","false","2017-08-25 10:18:13.488+00","f","GAUTHIER","c84af9da-cdc6-43c7-a69d-02a61bf91060","1"
"bde775bf-1e9e-478d-a080-399d728f20de","false","2017-08-25 10:18:14.219+00","f","ALIYA","768123c9-ded5-4038-8720-393fa8144d19","2"
"5e6bf48a-a89c-459e-8a05-3ef6ab13d1b2","false","2017-08-25 10:18:14.701+00","f","VIVIER","c84af9da-cdc6-43c7-a69d-02a61bf91060","1"
"b5d277c8-05ef-4a7f-9eb8-d7953427c91d","false","2017-08-25 10:18:15.759+00","f","EDDINE","c84af9da-cdc6-43c7-a69d-02a61bf91060","1"
"46fcb298-1280-4639-86aa-a855a695cb62","false","2017-08-25 10:18:15.879+00","f","MYA","768123c9-ded5-4038-8720-393fa8144d19","2"
"1dc3b305-583c-49ed-a425-8d80bc3f63ca","false","2017-08-25 10:18:17.16+00","f","JULES","c84af9da-cdc6-43c7-a69d-02a61bf91060","1"
"292dc482-9eea-477d-be51-b83c7e824369","false","2017-08-25 10:18:18.04+00","f","YASIR","c84af9da-cdc6-43c7-a69d-02a61bf91060","1"
"6be5ea0f-01b0-42fe-bc21-cc4eef9875c5","false","2017-08-25 10:18:18.386+00","f","ALEXIA","768123c9-ded5-4038-8720-393fa8144d19","2"
"9e09d1a5-dd07-4ff6-bf4d-e4c4e605b7dd","false","2017-08-25 10:18:18.927+00","f","KYO","c84af9da-cdc6-43c7-a69d-02a61bf91060","1"
"b20e9a41-4516-460a-bdd8-d9d0d5376f73","false","2017-08-25 10:18:19.982+00","f","ZIHED","c84af9da-cdc6-43c7-a69d-02a61bf91060","1"
"3b1147ca-203f-4f0c-a892-abac4eceae08","false","2017-08-25 10:18:20.711+00","f","SANY","c84af9da-cdc6-43c7-a69d-02a61bf91060","1"
"dccd9831-cc2b-4a4b-9ab1-a64f53a8a608","false","2017-08-25 10:18:22.336+00","f","SLEVIN","c84af9da-cdc6-43c7-a69d-02a61bf91060","1"
"dd1325af-6b25-48c9-8dc1-ad50fc970991","false","2017-08-25 10:18:23.225+00","f","BRAHAM","c84af9da-cdc6-43c7-a69d-02a61bf91060","1"
"2c38dbee-fda5-41f1-85bb-886e4b4f29da","false","2017-08-25 10:18:24.584+00","f","PHILOGONE","c84af9da-cdc6-43c7-a69d-02a61bf91060","1"
"52b26cef-b20a-4c69-9ee8-f5e493b1cc25","true","2017-08-25 10:18:25.662+00","f","CHARLINE","768123c9-ded5-4038-8720-393fa8144d19","2"
"c39f155a-d9ca-4634-9c1f-81ad295cab9f","false","2017-08-25 10:18:25.717+00","f","NOUAIM","c84af9da-cdc6-43c7-a69d-02a61bf91060","1"
"6bf092ff-d4a2-4f0b-89cf-dd0ed5a1dc01","false","2017-08-25 10:18:26.745+00","f","KISLON","c84af9da-cdc6-43c7-a69d-02a61bf91060","1"
"8d7b9965-5ffb-40db-8f73-77b1d56f71ea","false","2017-08-25 10:18:27.767+00","f","LHOUSSINE","c84af9da-cdc6-43c7-a69d-02a61bf91060","1"
"cf172578-5ca9-4fd0-b5e7-138954db9b9c","false","2017-08-25 10:18:28.757+00","f","LILIA","768123c9-ded5-4038-8720-393fa8144d19","2"
"f52866a3-8526-464b-a2c4-998582c48427","false","2017-08-25 10:18:29.68+00","f","JOANNIC","c84af9da-cdc6-43c7-a69d-02a61bf91060","1"
"048a10d1-6809-409e-9566-3cfa0d2ba35e","false","2017-08-25 10:18:42.427+00","f","SAMANTHA","768123c9-ded5-4038-8720-393fa8144d19","2"
"08a380b6-2bda-46e4-9db3-1909780d23b3","false","2017-08-25 10:18:49.573+00","f","MIA","768123c9-ded5-4038-8720-393fa8144d19","2"
"a71a7a94-c001-4c06-ba6b-c3029021f117","false","2017-08-25 10:18:51.495+00","f","FIORAVANTE","c84af9da-cdc6-43c7-a69d-02a61bf91060","1"
"2faf3022-9859-4738-92aa-0986cb20f32c","false","2017-08-25 10:18:51.867+00","f","SARA","768123c9-ded5-4038-8720-393fa8144d19","2"
"533abce7-a78c-4da4-a35f-008f43010a41","false","2017-08-25 10:18:52.352+00","f","PAUL-EDOUARD","c84af9da-cdc6-43c7-a69d-02a61bf91060","1"
"7570c5c4-bda0-4121-b972-5667bac68093","false","2017-08-25 10:18:53.119+00","f","FRANÇOISE","c84af9da-cdc6-43c7-a69d-02a61bf91060","1"
"bfb18dae-7f4a-41b8-8da9-0dce621a1952","false","2017-08-25 10:18:53.18+00","f","MELODY","768123c9-ded5-4038-8720-393fa8144d19","2"
"85f2e349-cab3-4f79-9c43-ac0b6b3e0715","false","2017-08-25 10:18:54.081+00","f","REYAN","c84af9da-cdc6-43c7-a69d-02a61bf91060","1"
"06e19be1-c27e-4177-bec7-ed35446850b1","false","2017-08-25 10:18:54.718+00","f","NAWEL","768123c9-ded5-4038-8720-393fa8144d19","2"
"dfd69e87-321a-4f5e-bfe5-d7acbb5a3df4","false","2017-08-25 10:18:54.775+00","f","KEYRON","c84af9da-cdc6-43c7-a69d-02a61bf91060","1"
"d9cc3c1d-9ec5-402d-a595-4e7f4c5c1616","false","2017-08-25 10:18:55.836+00","f","OPHÉLIE","768123c9-ded5-4038-8720-393fa8144d19","2"
"29c0ce1c-97d3-4826-89af-240dfe6b2aa7","false","2017-08-25 10:18:56.771+00","f","LAURA","768123c9-ded5-4038-8720-393fa8144d19","2"
"9f74d8b5-c66e-442b-8e99-e4b93dac46b6","false","2017-08-25 10:18:57.143+00","f","THUMETTE","c84af9da-cdc6-43c7-a69d-02a61bf91060","2"
"ea827293-8c0e-4baa-aedb-123408e003e8","false","2017-08-25 10:18:57.751+00","f","LOUISA","768123c9-ded5-4038-8720-393fa8144d19","2"
"3816efe1-80a8-4986-9ceb-a4a141c321fb","false","2017-08-25 10:18:58.424+00","f","JENNYFER","c84af9da-cdc6-43c7-a69d-02a61bf91060","2"
"4c46d26b-2fae-48d4-b772-2eb80bd81c53","false","2017-08-25 10:18:58.958+00","f","NAILA","768123c9-ded5-4038-8720-393fa8144d19","2"
"18b2afc7-d172-471d-8834-4bb3200950e9","false","2017-08-25 10:19:00.192+00","f","WILHELMINE","c84af9da-cdc6-43c7-a69d-02a61bf91060","2"
"809519f2-fa2c-494e-8f87-865a38285983","false","2017-08-25 10:19:01.329+00","f","LANA","768123c9-ded5-4038-8720-393fa8144d19","2"
"6c3e5426-1c31-4a07-b640-b999916bd7d5","true","2017-08-25 10:19:02.271+00","f","CLÉOPHÉE","c84af9da-cdc6-43c7-a69d-02a61bf91060","2"
"5e6f0272-997e-47b9-bf82-41d915452c96","false","2017-08-25 10:19:05.208+00","f","MARGARET","c84af9da-cdc6-43c7-a69d-02a61bf91060","2"
"5e40de12-ccea-4506-bce7-287671bd247e","false","2017-08-25 10:19:06.19+00","f","ALISON","768123c9-ded5-4038-8720-393fa8144d19","2"
"75da052f-7f79-4faf-b607-ab98e5964c6b","false","2017-08-25 10:19:06.584+00","f","SIGOLÈNE","c84af9da-cdc6-43c7-a69d-02a61bf91060","2"
"60804a6e-34fe-4486-8058-1bfb003acd5a","false","2017-08-25 10:19:07.497+00","f","MARGOT","768123c9-ded5-4038-8720-393fa8144d19","2"
"b4f083d8-2cc0-4b1c-b580-f99f0a4af8b8","false","2017-08-25 10:19:07.574+00","f","YLANE","c84af9da-cdc6-43c7-a69d-02a61bf91060","2"
"c633ed36-0f91-458f-915c-6a2971017f0b","false","2017-08-25 10:19:08.689+00","f","LAURINE","768123c9-ded5-4038-8720-393fa8144d19","2"
"97c6ae2e-bd75-4f80-87d9-df86aa40739c","true","2017-08-25 10:19:09.104+00","f","ADELE","c84af9da-cdc6-43c7-a69d-02a61bf91060","2"
"30312ac1-e1ec-4e6a-84a8-8f59453396fb","false","2017-08-25 10:19:10.171+00","f","SABINE","768123c9-ded5-4038-8720-393fa8144d19","2"
"13b6c437-5941-4b10-bd32-8b79673caead","false","2017-08-25 10:19:10.378+00","f","GUISLAINE","c84af9da-cdc6-43c7-a69d-02a61bf91060","2"
"ded151bc-86f5-4f9c-af05-60428ab79ca8","false","2017-08-25 10:19:10.998+00","f","LAURENE","768123c9-ded5-4038-8720-393fa8144d19","2"
"75879f9e-2673-478e-8ca1-f7b85179f4ee","false","2017-08-25 10:19:12.408+00","f","ARMONIA","c84af9da-cdc6-43c7-a69d-02a61bf91060","2"
"a4331383-ddc7-415d-9b93-4dbeafa344ca","false","2017-08-25 10:19:13.511+00","f","ILYANAH","c84af9da-cdc6-43c7-a69d-02a61bf91060","2"
"ae3b2745-3905-4190-8ea7-f0d62fa7c0e1","false","2017-08-25 10:19:13.995+00","f","NINA","768123c9-ded5-4038-8720-393fa8144d19","2"
"4f9d0e74-ece7-401d-8da5-53acaa07fd71","false","2017-08-25 10:19:14.552+00","f","NYHEL","c84af9da-cdc6-43c7-a69d-02a61bf91060","2"
"86b6b3d8-4201-479d-acf8-2b4f9afb7b22","true","2017-08-25 10:19:16.736+00","f","SEVANA","c84af9da-cdc6-43c7-a69d-02a61bf91060","2"
"ad175619-13ff-479e-875a-231b58d7cf1e","false","2017-08-25 10:19:18.197+00","f","FLORA","768123c9-ded5-4038-8720-393fa8144d19","2"
"cccda089-4d0a-41c9-86c2-2143e2634b8f","false","2017-08-25 10:19:18.296+00","f","COLYNE","c84af9da-cdc6-43c7-a69d-02a61bf91060","2"
"08622ab6-2f3e-4cb3-b4df-80fa41efd6c8","false","2017-08-25 10:19:19.944+00","f","NORENE","c84af9da-cdc6-43c7-a69d-02a61bf91060","2"
"283eec96-8bb3-4dce-a1f1-abdb44c9ce14","false","2017-08-25 10:19:20.11+00","f","LOUANNE","768123c9-ded5-4038-8720-393fa8144d19","2"
"6787d8c6-bdd3-4a3e-94f1-3832e7d64cdf","false","2017-08-25 10:19:21.416+00","f","FRANCISQUE","c84af9da-cdc6-43c7-a69d-02a61bf91060","2"
"a0007492-a402-4757-a2d4-03e328056cfa","false","2017-08-25 10:19:22.528+00","f","CHENOA","c84af9da-cdc6-43c7-a69d-02a61bf91060","2"
"6ff17df1-c493-47b7-be46-cca0435c7238","false","2017-08-25 10:19:23.335+00","f","BLANDINE","768123c9-ded5-4038-8720-393fa8144d19","2"
"814584b0-8de9-4e15-bee0-ba8f7531a6fe","false","2017-08-25 10:19:23.639+00","f","SOLLENE","c84af9da-cdc6-43c7-a69d-02a61bf91060","2"
"e4a20a2d-6411-450f-a7ad-20680e542314","false","2017-08-25 10:19:24.282+00","f","MARJOLAINE","768123c9-ded5-4038-8720-393fa8144d19","2"
"f3098536-d6a4-4f0e-81cb-0f97132bf915","false","2017-08-25 10:19:24.49+00","f","NEVE","c84af9da-cdc6-43c7-a69d-02a61bf91060","2"
"e3c21ab8-39c8-4420-a722-9a80d3f833de","false","2017-08-25 10:19:25.631+00","f","TISSEM","c84af9da-cdc6-43c7-a69d-02a61bf91060","2"
"bc9dcfab-959c-4ac1-ba4a-6b2a165e5fd0","false","2017-08-25 10:19:26.213+00","f","JENNA","768123c9-ded5-4038-8720-393fa8144d19","2"
"97916707-46c0-432f-8af2-0099103e54d8","false","2017-08-25 10:19:26.984+00","f","MARIE-MÉLANIE","c84af9da-cdc6-43c7-a69d-02a61bf91060","2"
"be39f8d3-ce78-461f-853a-cdc415d70d44","true","2017-08-25 10:19:28.939+00","f","MÉLINA","768123c9-ded5-4038-8720-393fa8144d19","2"
"b429d131-4037-4b67-9fdc-56b1507a31b2","true","2017-08-25 10:19:29.136+00","f","SALOME","c84af9da-cdc6-43c7-a69d-02a61bf91060","2"
"0681629a-57b1-48d3-8344-787f5873c7a3","false","2017-08-25 10:19:30.549+00","f","LEONIE","768123c9-ded5-4038-8720-393fa8144d19","2"
"050bd057-4f06-4bdd-a131-6135847dfd7f","false","2017-08-25 10:19:30.776+00","f","MYRIEME","c84af9da-cdc6-43c7-a69d-02a61bf91060","2"
"1bff88f8-536e-4462-aecd-912abdbe037d","false","2017-08-25 10:19:32.231+00","f","ANOUSONE","c84af9da-cdc6-43c7-a69d-02a61bf91060","2"
"bf1e9e6f-5058-4c7b-82a6-cd449c12b065","false","2017-08-25 10:19:33.295+00","f","PRISCYLLIA","c84af9da-cdc6-43c7-a69d-02a61bf91060","2"
"f3b84892-ceee-44ac-ba03-5162c2efb56b","false","2017-08-25 10:19:33.695+00","f","ADÈLE","768123c9-ded5-4038-8720-393fa8144d19","2"
"619be06c-2a38-4275-96ca-be12b24ab6c1","false","2017-08-25 10:19:34.216+00","f","ZOURA","c84af9da-cdc6-43c7-a69d-02a61bf91060","2"
"ec54295f-de62-4e89-b711-aecfccc127da","false","2017-08-25 10:19:35.248+00","f","LILOUNA","c84af9da-cdc6-43c7-a69d-02a61bf91060","2"
"d38378f6-c2cc-4482-9aaa-ab5d5f559cb9","true","2017-08-25 10:19:37.166+00","f","ELYNA","768123c9-ded5-4038-8720-393fa8144d19","2"
"69053f1b-a9a3-4b66-9077-8ddd4c07ce79","false","2017-08-25 10:19:39.464+00","f","MELINDA","768123c9-ded5-4038-8720-393fa8144d19","2"
"84b4565b-20b2-43b2-90b7-4b76e38577a0","false","2017-08-25 10:19:41.543+00","f","ANGÈLE","768123c9-ded5-4038-8720-393fa8144d19","2"
"4fc2e36b-f624-4013-a66c-5b43b7c929bb","false","2017-08-25 10:19:43.315+00","f","LORIE","768123c9-ded5-4038-8720-393fa8144d19","2"
"df916f90-f659-49a5-abbd-f8e4be411716","false","2017-08-25 10:19:47.16+00","f","PRISCILLA","768123c9-ded5-4038-8720-393fa8144d19","2"
"b208d9a4-0f77-481e-bca8-4bdd1c10337b","false","2017-08-25 10:19:54.049+00","f","MARION","768123c9-ded5-4038-8720-393fa8144d19","2"
"345b812f-ab4e-41bb-878a-21394a98f0d4","false","2017-08-25 10:19:55.426+00","f","ASSYA","768123c9-ded5-4038-8720-393fa8144d19","2"
"3a54fafd-9f41-440b-bfb5-b33fa9874ced","false","2017-08-25 10:19:56.758+00","f","EMILIE","768123c9-ded5-4038-8720-393fa8144d19","2"
"bc257efc-8b3f-4ff0-b47e-e68857d5c8f9","false","2017-08-25 10:19:58.135+00","f","MAËVA","768123c9-ded5-4038-8720-393fa8144d19","2"
"2415621a-87dd-4c1d-93d4-3fdc9068fa12","true","2017-08-25 10:20:00.273+00","f","LUNA","768123c9-ded5-4038-8720-393fa8144d19","2"
"d988d1d8-0341-4480-96ec-c1e96c6dc35c","false","2017-08-25 10:20:03.04+00","f","JOSÉPHINE","768123c9-ded5-4038-8720-393fa8144d19","2"
"7c223724-5373-4d02-9e39-66e9b46794bd","false","2017-08-25 10:20:05.754+00","f","JULIE","768123c9-ded5-4038-8720-393fa8144d19","2"
"2c35a188-ab3c-45e7-bef8-4ef4dba027dd","false","2017-08-25 10:20:07.224+00","f","MALLAURY","768123c9-ded5-4038-8720-393fa8144d19","2"
"ee96b057-c834-43e4-ad92-6871de292876","false","2017-08-25 10:20:08.746+00","f","ELLA","768123c9-ded5-4038-8720-393fa8144d19","2"
"8161614d-2fe6-4501-b72b-749b2051621d","false","2017-08-25 10:20:10.017+00","f","LINDSAY","768123c9-ded5-4038-8720-393fa8144d19","2"
"eac1c917-3053-435c-9392-8a09beeaf4ca","false","2017-08-25 10:20:11.134+00","f","ASHLEY","768123c9-ded5-4038-8720-393fa8144d19","2"
"42df5e0d-267d-44dc-adfc-a645c955c725","true","2017-08-25 10:20:13.553+00","f","HANAÉ","768123c9-ded5-4038-8720-393fa8144d19","2"
"3b5302ce-9e6b-4577-8bce-ff5984c44793","false","2017-08-25 10:20:14.643+00","f","ELISA","768123c9-ded5-4038-8720-393fa8144d19","2"
"446680a4-7bcf-4c4f-8323-b975e5f280e8","false","2017-08-25 10:20:16.774+00","f","LAURIANE","768123c9-ded5-4038-8720-393fa8144d19","2"
"52a7aeb6-0dab-490d-baab-e65b5bf811e0","false","2017-08-25 10:20:20.375+00","f","MÉLINE","768123c9-ded5-4038-8720-393fa8144d19","2"
"cc002091-2b98-4371-8085-3cd66063874c","false","2017-08-25 10:20:23.154+00","f","NINON","768123c9-ded5-4038-8720-393fa8144d19","2"
"a61acef9-aa70-49d2-a8c5-b029b82413a6","false","2017-08-25 10:20:24.647+00","f","MAGALI","768123c9-ded5-4038-8720-393fa8144d19","2"
"920f1868-fae0-4ef6-8540-a9a52a2911ae","false","2017-08-25 10:20:25.725+00","f","PERRINE","768123c9-ded5-4038-8720-393fa8144d19","2"
"c7f80376-cac2-4a21-8b2f-9edb1d9d0b9f","false","2017-08-25 10:20:28.544+00","f","CAMÉLIA","768123c9-ded5-4038-8720-393fa8144d19","2"
"035adfce-968a-4b7e-9241-00b7986379d0","false","2017-08-25 10:20:31.186+00","f","GAELLE","768123c9-ded5-4038-8720-393fa8144d19","2"
"c4e75cfa-7451-4b92-a265-654691110823","false","2017-08-25 10:20:32.57+00","f","ANISSA","768123c9-ded5-4038-8720-393fa8144d19","2"
"d3f809f9-4359-42dd-9cdf-cbda17faf62d","false","2017-08-25 10:20:33.919+00","f","DORINE","768123c9-ded5-4038-8720-393fa8144d19","2"
"3d818282-9ed3-433b-9e5c-a65069a896b3","false","2017-08-25 10:20:36.06+00","f","DIANE","768123c9-ded5-4038-8720-393fa8144d19","2"
"df6d640e-4eac-481c-80b6-2e5442796523","true","2017-08-25 10:20:38.01+00","f","ALICE","768123c9-ded5-4038-8720-393fa8144d19","2"
"8a360a78-5f3f-4408-80db-90f227c8c92d","false","2017-08-25 10:20:39.834+00","f","MAYA","768123c9-ded5-4038-8720-393fa8144d19","2"
"4ad5668d-80eb-4c48-91c2-33525b118dff","true","2017-08-25 10:20:41.446+00","f","NOÉLIE","768123c9-ded5-4038-8720-393fa8144d19","2"
"e9aa24de-84a8-40d0-8f80-bdf5d31924da","false","2017-08-25 10:20:42.711+00","f","DOUNIA","768123c9-ded5-4038-8720-393fa8144d19","2"
"c995f96e-3d14-48fb-b261-e39fb3c3f6cf","false","2017-08-25 10:20:44.026+00","f","FLORINE","768123c9-ded5-4038-8720-393fa8144d19","2"
"7f93fd84-3b2d-49d0-b5ae-076be6c6790f","false","2017-08-25 10:20:51.026+00","f","ANNE-SOPHIE","768123c9-ded5-4038-8720-393fa8144d19","2"
"28b14345-4d49-4480-abd5-784afe9b6029","false","2017-08-25 10:20:52.716+00","f","ALIZÉE","768123c9-ded5-4038-8720-393fa8144d19","2"
"f412e760-63c2-47f9-8798-348ab4f13a37","false","2017-08-25 10:20:53.984+00","f","ADELE","768123c9-ded5-4038-8720-393fa8144d19","2"
"2827ea6e-8b37-4911-a36f-07d921c0eac5","false","2017-08-25 10:20:55.401+00","f","NOA","768123c9-ded5-4038-8720-393fa8144d19","2"
"911874c4-8ae3-4a3a-a996-0823eb113f53","true","2017-08-25 10:20:58.649+00","f","SELENA","768123c9-ded5-4038-8720-393fa8144d19","2"
"0c22f379-2d26-4022-a9e0-96808820b63d","false","2017-08-25 10:20:59.467+00","f","VALENTINE","768123c9-ded5-4038-8720-393fa8144d19","2"
"7dcbce56-304c-46fd-aa8a-6b19b00628bf","false","2017-08-25 10:21:00.563+00","f","MADISON","768123c9-ded5-4038-8720-393fa8144d19","2"
"eea26606-86a1-4aa8-ac32-11bb636d4a86","false","2017-08-25 10:21:01.846+00","f","AMEL","768123c9-ded5-4038-8720-393fa8144d19","2"
"c96f8a0f-4054-4bc2-9e4c-3dcb383924fa","false","2017-08-25 10:21:03.393+00","f","ALINE","768123c9-ded5-4038-8720-393fa8144d19","2"
"0939a6f4-8664-4086-b50c-4d5f69b52111","false","2017-08-25 10:21:06.005+00","f","STÉPHANIE","768123c9-ded5-4038-8720-393fa8144d19","2"
"a91f97d0-2a4e-4733-9383-f945c612092e","true","2017-08-25 10:21:09.052+00","f","JEANNE","768123c9-ded5-4038-8720-393fa8144d19","2"
"8da4369b-0775-4c21-9d44-c65ca9916a4a","false","2017-08-25 10:21:12.199+00","f","NADEGE","768123c9-ded5-4038-8720-393fa8144d19","2"
"f122752c-f64f-40cd-aabc-28ae4c068ce4","false","2017-08-25 10:21:14.277+00","f","FLAVIE","768123c9-ded5-4038-8720-393fa8144d19","2"
"1322f0c4-1bc8-4ef5-be5d-d4acf2376144","false","2017-08-25 10:21:15.625+00","f","CINDY","768123c9-ded5-4038-8720-393fa8144d19","2"
"c42fc8cf-2859-419e-b879-c347981c0a07","false","2017-08-25 10:21:18.543+00","f","MARIE","768123c9-ded5-4038-8720-393fa8144d19","2"
"6d2bfbff-c406-4ea6-80c3-79d148ed03dc","false","2017-08-25 10:21:19.849+00","f","LUCILLE","768123c9-ded5-4038-8720-393fa8144d19","2"
"3194ae2f-efcf-4128-be94-49502cb01ad2","false","2017-08-25 10:21:22.071+00","f","LILLY","768123c9-ded5-4038-8720-393fa8144d19","2"
"1caf38a5-8a3f-4603-a52c-9f7c8543efd1","false","2017-08-25 10:21:24.192+00","f","ADELINE","768123c9-ded5-4038-8720-393fa8144d19","2"
"258808d8-f61e-4b7f-a971-7e210fb48e46","false","2017-08-25 10:21:25.581+00","f","NOLWENN","768123c9-ded5-4038-8720-393fa8144d19","2"
"406e7878-26c0-4528-b26c-be56ba54c94f","false","2017-08-25 10:21:27.152+00","f","TIFFANY","768123c9-ded5-4038-8720-393fa8144d19","2"
"9335e2da-6d25-413e-8356-e61d57d60dc6","false","2017-08-25 10:21:29.348+00","f","VALÉRIE","768123c9-ded5-4038-8720-393fa8144d19","2"
"5f5d9ca0-bcec-49ae-bbe1-92fae65a92ad","false","2017-08-25 10:21:33.703+00","f","SHANNA","768123c9-ded5-4038-8720-393fa8144d19","2"
"6978c595-a08f-4752-86cd-852855c13640","false","2017-08-25 10:21:38.051+00","f","CÉLESTE","768123c9-ded5-4038-8720-393fa8144d19","2"
"0b7dfa47-514e-4ab7-a46e-b826858ef4a5","true","2017-08-25 10:21:40.786+00","f","ZOÉ","768123c9-ded5-4038-8720-393fa8144d19","2"
"e6cdd0dd-e804-4cf3-b35d-4d2b27376f9f","false","2017-08-25 10:21:41.892+00","f","INGRID","768123c9-ded5-4038-8720-393fa8144d19","2"
"073d4677-d54a-4b86-bf3b-97141dfb2075","false","2017-08-25 10:21:43.74+00","f","JULIA","768123c9-ded5-4038-8720-393fa8144d19","2"
"f5a78aed-fdbe-4b5a-8d9e-8aac9b43b90c","false","2017-08-25 10:21:45.827+00","f","AURÉLIE","768123c9-ded5-4038-8720-393fa8144d19","2"
"7e5368d9-9868-4b84-9ef6-7195eaa0b7ee","false","2017-08-25 10:21:47.166+00","f","LIA","768123c9-ded5-4038-8720-393fa8144d19","2"
"2c19568e-d6eb-4558-87f0-c9245265e48f","false","2017-08-25 10:21:51.404+00","f","ELINE","768123c9-ded5-4038-8720-393fa8144d19","2"
"77422213-bdcb-4ec1-b444-d5229cc35484","false","2017-08-25 10:21:52.72+00","f","DINA","768123c9-ded5-4038-8720-393fa8144d19","2"
"d5c57e59-fd35-4208-b739-939c06eb2652","false","2017-08-25 10:21:54.508+00","f","MÉLISSA","768123c9-ded5-4038-8720-393fa8144d19","2"
"813f5a70-c06d-4287-ad95-a36a92053bf2","false","2017-08-25 10:21:56.061+00","f","ELEA","768123c9-ded5-4038-8720-393fa8144d19","2"
"22d566ae-95d5-4f9b-932c-a0d1247eefca","false","2017-08-25 10:21:59.428+00","f","ANAÏS","768123c9-ded5-4038-8720-393fa8144d19","2"
"583d5983-bc7f-4b3a-8dcb-5a5016cad18f","false","2017-08-25 10:22:02.099+00","f","SARAH","768123c9-ded5-4038-8720-393fa8144d19","2"
"aaf080b2-47cb-4b0b-a606-a5e0db134380","false","2017-08-25 10:22:04.223+00","f","LILA","768123c9-ded5-4038-8720-393fa8144d19","2"
"a45b88b7-608b-4c7a-9a18-7b8df0a96c04","false","2017-08-25 10:22:06.924+00","f","SOPHIA","768123c9-ded5-4038-8720-393fa8144d19","2"
"1fc98c32-a5d7-4bdb-b33e-25ef424b1dee","false","2017-08-25 10:22:08.136+00","f","PRISCILLIA","768123c9-ded5-4038-8720-393fa8144d19","2"
"fd4f775b-d450-4359-b6a1-317408446f4e","false","2017-08-25 10:22:14.669+00","f","CHRISTELLE","768123c9-ded5-4038-8720-393fa8144d19","2"
"527dbecc-e721-48c7-935a-086c986696ea","false","2017-08-25 10:22:16.939+00","f","ROMANE","768123c9-ded5-4038-8720-393fa8144d19","2"
"778a5781-d295-429c-a719-0b104ab555cb","false","2017-08-25 10:22:19.915+00","f","THAIS","768123c9-ded5-4038-8720-393fa8144d19","2"
"67f11aa7-9dc9-49d9-9ad8-27a96c135578","false","2017-08-25 10:22:21.261+00","f","BARBARA","768123c9-ded5-4038-8720-393fa8144d19","2"
"fde1b990-702f-44c2-a44b-9f8a85b42566","false","2017-08-25 10:22:22.937+00","f","ANNE","768123c9-ded5-4038-8720-393fa8144d19","2"
"dee92bbc-595b-40a9-8315-f61cde4e3efd","false","2017-08-25 10:22:24.331+00","f","CASSANDRA","768123c9-ded5-4038-8720-393fa8144d19","2"
"eaaacf9b-2aff-4702-ba58-7823409ac1c1","false","2017-08-25 10:22:25.99+00","f","MELINE","768123c9-ded5-4038-8720-393fa8144d19","2"
"fa5e2847-fd97-40c1-82e4-b70572b2d880","false","2017-08-25 10:22:30.304+00","f","LOANE","768123c9-ded5-4038-8720-393fa8144d19","2"
"3059535d-299c-4bc5-9647-59ae083cf03a","false","2017-08-25 10:22:35.82+00","f","LEÏLA","768123c9-ded5-4038-8720-393fa8144d19","2"
"a2f8d63a-e347-4062-bfd2-8624395e58b7","true","2017-08-25 10:22:39.298+00","f","LARA","768123c9-ded5-4038-8720-393fa8144d19","2"
"7d43df6e-7549-4fe0-a674-1e2aef9eede7","false","2017-08-25 10:22:40.34+00","f","ELÉONORE","768123c9-ded5-4038-8720-393fa8144d19","2"
"39cbd8fd-3dd7-4cff-8af7-98ca06ac2484","false","2017-08-25 10:22:42.326+00","f","JULIETTE","768123c9-ded5-4038-8720-393fa8144d19","2"
"668db69b-60de-4447-a705-75c782e2c77d","false","2017-08-25 10:22:43.395+00","f","EVE","768123c9-ded5-4038-8720-393fa8144d19","2"
"135ee661-8809-451d-bc1a-8ad8170db2ba","false","2017-08-25 10:22:44.411+00","f","ELÉNA","768123c9-ded5-4038-8720-393fa8144d19","2"
"f5b8b5f7-5892-4ec4-8c83-7673e2c53689","false","2017-08-25 10:22:45.837+00","f","GIULIA","768123c9-ded5-4038-8720-393fa8144d19","2"
"085aa16d-04fc-4269-8be1-6706ac094586","false","2017-08-25 10:22:47.505+00","f","LYANA","768123c9-ded5-4038-8720-393fa8144d19","2"
"5c199c79-7518-42a3-84a6-8aaf4b43e305","true","2017-08-25 10:22:49.484+00","f","LYNA","768123c9-ded5-4038-8720-393fa8144d19","2"
"e30932c9-964b-4baf-9355-f62e5a77680e","false","2017-08-25 10:22:51.863+00","f","PALOMA","768123c9-ded5-4038-8720-393fa8144d19","2"
"e741b018-c022-4807-9dd8-d510572a31b4","false","2017-08-25 10:22:52.874+00","f","SALOME","768123c9-ded5-4038-8720-393fa8144d19","2"
"e9cab807-2b41-4eb5-8270-c474bea7b25f","false","2017-08-25 10:22:55.101+00","f","LOLA","768123c9-ded5-4038-8720-393fa8144d19","2"
